//1																					
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth [m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   998.47	0	  3.0035	0	34.3026	0	27.284	0	186.9	0	55.9	0	44.16	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   951.19	0	  3.0775	0	34.2836	0	27.261	0	192.5	0	57.7	0	43.35	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   900.99	0	  3.1386	0	34.2567	0	27.233	0	199.4	0	59.8	0	42.63	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   851.09	0	  3.2594	0	34.2350	0	27.203	0	206.7	0	62.2	0	42.80	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   801.34	0	  3.4298	0	34.2180	0	27.171	0	213.6	0	64.5	0	41.48	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   750.89	0	  3.5332	0	34.1952	0	27.141	0	221.9	0	67.2	0	41.38	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   700.99	0	  3.6330	0	34.1738	0	27.113	0	228.9	0	69.5	0	39.17	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   651.42	0	  3.7749	0	34.1603	0	27.087	0	236.2	0	72.0	0	37.66	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   601.18	0	  3.8800	0	34.1492	0	27.066	0	241.3	0	73.7	0	38.53	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   550.88	0	  4.1063	0	34.1500	0	27.041	0	244.9	0	75.2	0	38.69	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   501.09	0	  4.3031	0	34.1539	0	27.022	0	248.4	0	76.7	0	37.49	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   450.85	0	  4.5777	0	34.1609	0	26.996	0	250.3	0	77.8	0	36.50	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   400.87	0	  4.7732	0	34.1672	0	26.978	0	250.4	0	78.2	0	36.54	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   381.06	0	  4.9079	0	34.1769	0	26.97	0	248.1	0	77.7	0	36.58	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   361.41	0	  5.1516	0	34.1955	0	26.956	0	244.8	0	77.1	0	35.61	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   351.08	0	  5.2614	0	34.2041	0	26.949	0	244.9	0	77.4	0	35.71	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   340.94	0	  5.5135	0	34.2294	0	26.939	0	240.8	0	76.6	0	34.94	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   331.01	0	  5.7250	0	34.2502	0	26.929	0	239.3	0	76.5	0	34.94	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   321.18	0	  5.8561	0	34.2656	0	26.925	0	237.8	0	76.2	0	34.86	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   311.52	0	  5.9818	0	34.2783	0	26.919	0	235.3	0	75.7	0	34.21	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   300.77	0	  6.2645	0	34.3103	0	26.908	0	230.0	0	74.5	0	33.10	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   291.43	0	  6.3787	0	34.3228	0	26.903	0	227.0	0	73.7	0	33.79	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   281.39	0	  6.4348	0	34.3213	0	26.895	0	231.5	0	75.3	0	33.37	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   271.61	0	  6.7520	0	34.3541	0	26.879	0	233.7	0	76.6	0	32.62	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   261.42	0	  6.9893	0	34.3847	0	26.871	0	238.3	0	78.5	0	31.04	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   251.62	0	  7.2981	0	34.4243	0	26.86	0	241.6	0	80.2	0	29.78	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   240.84	0	  7.3554	0	34.4084	0	26.839	0	237.3	0	78.9	0	31.07	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   231.02	0	  7.6180	0	34.4336	0	26.822	0	235.2	0	78.6	0	29.92	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   221.02	0	  7.8713	0	34.4583	0	26.805	0	228.0	0	76.7	0	30.65	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   210.93	0	  8.0486	0	34.4805	0	26.797	0	224.6	0	75.9	0	29.03	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   201.33	0	  8.4618	0	34.5344	0	26.779	0	219.5	0	74.9	0	29.67	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   191.38	0	  8.7139	0	34.5707	0	26.771	0	214.0	0	73.4	0	29.01	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   181.13	0	  9.0677	0	34.6233	0	26.759	0	210.1	0	72.7	0	28.04	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   171.52	0	  9.3763	0	34.6664	0	26.745	0	207.4	0	72.3	0	28.11	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   161.22	0	  9.6098	0	34.7005	0	26.735	0	214.9	0	75.3	0	26.39	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   151.11	0	  9.9587	0	34.7508	0	26.72	0	219.0	0	77.4	0	25.00	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   141.53	0	 10.3499	0	34.8183	0	26.71	0	220.4	0	78.6	0	24.28	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   131.43	0	 10.8752	0	34.8855	0	26.675	0	220.1	0	79.4	0	23.54	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   121.32	0	 10.8061	0	34.8196	0	26.632	0	217.7	0	78.4	0	23.71	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   110.92	0	 11.2260	0	34.8835	0	26.611	0	214.7	0	78.0	0	23.06	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		   101.47	0	 10.9876	0	34.7859	0	26.572	0	211.6	0	76.4	0	23.99	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    96.32	0	 11.1631	0	34.8030	0	26.555	0	206.3	0	74.8	0	23.78	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    91.72	0	 11.4541	0	34.8490	0	26.541	0	203.1	0	74.2	0	23.16	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    86.46	0	 11.4654	0	34.8145	0	26.51	0	203.0	0	74.1	0	23.73	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    81.72	0	 11.4188	0	34.6833	0	26.409	0	204.2	0	74.4	0	22.56	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    76.74	0	 12.0475	0	34.4941	0	26.134	0	209.4	0	77.3	0	20.54	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    71.71	0	 12.3033	0	34.4895	0	26.082	0	244.5	0	90.7	0	14.35	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    66.78	0	 12.3069	0	34.4891	0	26.081	0	248.3	0	92.1	0	14.52	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    61.56	0	 12.3802	0	34.4937	0	26.07	0	249.6	0	92.7	0	14.39	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    55.89	0	 12.6230	0	34.4959	0	26.026	0	249.1	0	93.0	0	13.92	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    51.58	0	 12.7312	0	34.5054	0	26.013	0	249.3	0	93.3	0	14.15	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    46.46	0	 12.8247	0	34.5098	0	25.998	0	249.4	0	93.5	0	13.09	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    41.30	0	 12.8586	0	34.5147	0	25.996	0	249.9	0	93.8	0	13.25	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    36.64	0	 12.8555	0	34.5143	0	25.996	0	250.1	0	93.9	0	13.38	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    31.44	0	 12.8549	0	34.5142	0	25.996	0	250.3	0	94.0	0	13.20	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    26.52	0	 12.8557	0	34.5144	0	25.996	0	250.5	0	94.0	0	13.15	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    21.58	0	 12.8527	0	34.5137	0	25.996	0	250.8	0	94.1	0	13.53	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    16.33	0	 12.8483	0	34.5137	0	25.997	0	250.8	0	94.1	0	13.47	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		    11.52	0	 12.8472	0	34.5141	0	25.997	0	251.0	0	94.2	0	12.43	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746		     7.71	0	 12.8470	0	34.5149	0	25.998	0	251.2	0	94.3	0	12.56	0
5426DRAKEPASS	 246	C	05/05/2012	19:55	311.717	-46.746																	
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   998.85	0	  3.0641	0	34.3059	0	27.281	0	187.3	0	56.1	0	43.08	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   951.51	0	  3.1116	0	34.2748	0	27.251	0	194.9	0	58.5	0	43.12	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   901.32	0	  3.2057	0	34.2523	0	27.223	0	200.9	0	60.4	0	42.31	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   851.04	0	  3.3032	0	34.2326	0	27.196	0	207.6	0	62.5	0	41.73	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   801.60	0	  3.4143	0	34.2126	0	27.168	0	214.6	0	64.8	0	41.59	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   751.09	0	  3.6597	0	34.2043	0	27.135	0	220.7	0	67.1	0	40.61	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   701.06	0	  3.6969	0	34.1775	0	27.109	0	229.4	0	69.8	0	39.99	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   651.59	0	  3.7836	0	34.1549	0	27.081	0	237.8	0	72.4	0	38.82	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   601.37	0	  3.9639	0	34.1483	0	27.056	0	244.2	0	74.7	0	38.97	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   551.06	0	  4.1091	0	34.1446	0	27.037	0	247.7	0	76.1	0	38.22	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   501.14	0	  4.4939	0	34.1755	0	27.018	0	248.8	0	77.1	0	37.69	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   450.48	0	  4.6011	0	34.1686	0	27.	0	256.1	0	79.6	0	36.42	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   400.68	0	  5.0660	0	34.2112	0	26.979	0	246.4	0	77.5	0	35.71	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   381.51	0	  5.0226	0	34.1909	0	26.968	0	245.6	0	77.1	0	35.85	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   360.83	0	  5.2089	0	34.2037	0	26.956	0	248.5	0	78.4	0	35.97	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   351.22	0	  5.4032	0	34.2275	0	26.951	0	243.8	0	77.3	0	35.83	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   340.74	0	  5.5430	0	34.2404	0	26.944	0	239.8	0	76.3	0	35.07	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   331.38	0	  5.8033	0	34.2733	0	26.938	0	233.2	0	74.7	0	34.09	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   321.11	0	  5.8046	0	34.2567	0	26.924	0	234.3	0	75.0	0	34.56	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   311.28	0	  5.9490	0	34.2663	0	26.913	0	235.3	0	75.6	0	33.62	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   301.28	0	  6.1025	0	34.2816	0	26.906	0	236.9	0	76.4	0	34.18	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   291.27	0	  6.2572	0	34.2983	0	26.899	0	237.6	0	76.9	0	32.65	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   281.12	0	  6.6747	0	34.3387	0	26.876	0	236.3	0	77.3	0	32.05	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   270.89	0	  6.9232	0	34.3576	0	26.858	0	234.5	0	77.1	0	32.38	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   261.58	0	  7.1888	0	34.3864	0	26.844	0	233.2	0	77.2	0	30.44	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   250.88	0	  7.3824	0	34.4025	0	26.83	0	233.0	0	77.5	0	31.48	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   241.20	0	  7.5863	0	34.4323	0	26.825	0	230.0	0	76.9	0	30.52	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   231.18	0	  7.7527	0	34.4505	0	26.816	0	227.2	0	76.2	0	29.99	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   220.82	0	  7.9079	0	34.4676	0	26.807	0	224.1	0	75.5	0	31.09	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   211.53	0	  8.1538	0	34.4975	0	26.796	0	222.4	0	75.3	0	30.41	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   201.20	0	  8.6447	0	34.5477	0	26.762	0	222.9	0	76.4	0	27.73	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   191.11	0	  8.8083	0	34.5704	0	26.756	0	223.8	0	77.0	0	27.52	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   181.20	0	  9.1423	0	34.6102	0	26.736	0	222.0	0	77.0	0	27.24	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   171.60	0	  9.2957	0	34.6350	0	26.732	0	221.2	0	76.9	0	25.98	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   161.32	0	  9.8539	0	34.7092	0	26.702	0	219.5	0	77.3	0	25.43	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   151.36	0	 10.0431	0	34.7352	0	26.692	0	219.0	0	77.5	0	24.97	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   141.46	0	 10.5325	0	34.8052	0	26.667	0	216.1	0	77.3	0	24.19	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   131.56	0	 10.9299	0	34.8666	0	26.649	0	214.8	0	77.6	0	23.86	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   120.83	0	 11.2395	0	34.9128	0	26.633	0	216.1	0	78.6	0	22.36	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   111.08	0	 11.4945	0	34.9246	0	26.597	0	211.9	0	77.5	0	22.73	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		   101.74	0	 11.6181	0	34.9028	0	26.556	0	209.6	0	76.8	0	21.70	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    96.38	0	 11.4631	0	34.7729	0	26.476	0	208.2	0	76.0	0	22.90	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    91.70	0	 11.5492	0	34.7010	0	26.4	0	207.4	0	75.8	0	21.74	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    86.82	0	 12.0360	0	34.4813	0	26.125	0	221.4	0	81.7	0	17.52	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    81.89	0	 12.0546	0	34.4765	0	26.118	0	243.1	0	89.7	0	14.81	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    76.40	0	 12.0537	0	34.4765	0	26.118	0	249.1	0	91.9	0	15.13	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    71.30	0	 12.0532	0	34.4768	0	26.118	0	250.6	0	92.4	0	15.62	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    66.28	0	 12.0549	0	34.4762	0	26.117	0	251.4	0	92.7	0	15.27	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    61.38	0	 12.0550	0	34.4759	0	26.117	0	251.8	0	92.9	0	14.85	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    56.66	0	 12.0529	0	34.4757	0	26.117	0	252.2	0	93.0	0	14.72	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    51.26	0	 12.0526	0	34.4755	0	26.117	0	252.2	0	93.0	0	14.70	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    46.65	0	 12.0522	0	34.4755	0	26.117	0	252.4	0	93.1	0	14.64	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    41.57	0	 12.0517	0	34.4750	0	26.117	0	252.4	0	93.1	0	14.01	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    36.45	0	 12.0510	0	34.4756	0	26.118	0	252.6	0	93.2	0	14.52	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    31.76	0	 12.0501	0	34.4751	0	26.117	0	252.8	0	93.3	0	13.95	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    26.82	0	 12.0500	0	34.4753	0	26.118	0	252.8	0	93.3	0	14.67	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    21.20	0	 12.0475	0	34.4754	0	26.118	0	253.1	0	93.4	0	14.57	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    16.51	0	 12.0467	0	34.4759	0	26.119	0	253.1	0	93.4	0	14.46	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		    11.40	0	 12.0470	0	34.4756	0	26.118	0	253.1	0	93.4	0	14.51	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673		     7.39	0	 12.0462	0	34.4756	0	26.119	0	253.3	0	93.4	0	13.59	0
5426DRAKEPASS	 247	C	05/10/2012	20:29	312.381	-46.673																	
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		  1001.11	0	  2.9982	0	34.3217	0	27.301	0	184.4	0	55.2	0	44.41	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   950.75	0	  3.0262	0	34.2923	0	27.274	0	189.6	0	56.7	0	44.27	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   900.61	0	  3.1226	0	34.2685	0	27.244	0	196.3	0	58.9	0	43.20	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   851.34	0	  3.2345	0	34.2396	0	27.209	0	204.7	0	61.6	0	42.28	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   801.36	0	  3.3968	0	34.2188	0	27.175	0	212.3	0	64.1	0	41.32	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   751.59	0	  3.5276	0	34.1975	0	27.144	0	220.4	0	66.7	0	40.98	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   700.98	0	  3.7057	0	34.1897	0	27.118	0	226.3	0	68.8	0	39.80	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   651.02	0	  3.7371	0	34.1606	0	27.091	0	235.3	0	71.6	0	38.86	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   600.86	0	  3.9248	0	34.1535	0	27.064	0	243.1	0	74.3	0	38.42	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   551.43	0	  4.4811	0	34.2069	0	27.045	0	236.8	0	73.4	0	38.22	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   500.95	0	  4.5710	0	34.1860	0	27.018	0	244.9	0	76.1	0	37.87	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   450.74	0	  4.5027	0	34.1544	0	27.	0	256.2	0	79.4	0	38.35	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   401.46	0	  4.7940	0	34.1722	0	26.98	0	255.7	0	79.9	0	36.60	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   381.42	0	  5.0335	0	34.1963	0	26.971	0	249.9	0	78.5	0	35.88	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   360.80	0	  5.2070	0	34.2077	0	26.959	0	244.8	0	77.3	0	36.01	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   351.60	0	  5.3193	0	34.2164	0	26.952	0	243.3	0	77.0	0	35.50	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   341.34	0	  5.4250	0	34.2272	0	26.948	0	241.3	0	76.6	0	35.11	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   331.31	0	  5.4223	0	34.2214	0	26.944	0	241.4	0	76.6	0	34.64	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   321.13	0	  5.4814	0	34.2234	0	26.938	0	242.1	0	76.9	0	34.75	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   310.61	0	  5.6662	0	34.2339	0	26.923	0	241.0	0	76.9	0	34.51	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   301.32	0	  6.0382	0	34.2732	0	26.907	0	239.4	0	77.1	0	34.02	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   291.03	0	  6.2156	0	34.2972	0	26.904	0	236.5	0	76.5	0	33.33	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   280.63	0	  6.4008	0	34.3117	0	26.891	0	234.9	0	76.3	0	32.50	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   271.19	0	  6.5828	0	34.3307	0	26.882	0	235.6	0	76.9	0	32.84	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   261.01	0	  7.0143	0	34.3802	0	26.864	0	234.9	0	77.4	0	31.42	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   251.09	0	  7.2581	0	34.3975	0	26.844	0	233.8	0	77.5	0	31.01	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   241.61	0	  7.4158	0	34.4131	0	26.834	0	232.7	0	77.5	0	30.51	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   231.37	0	  7.6981	0	34.4398	0	26.815	0	230.0	0	77.1	0	30.06	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   221.09	0	  7.9160	0	34.4688	0	26.807	0	229.0	0	77.1	0	28.60	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   210.91	0	  8.2756	0	34.5113	0	26.789	0	227.1	0	77.1	0	28.70	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   200.97	0	  8.7649	0	34.5714	0	26.763	0	223.3	0	76.7	0	27.94	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   191.13	0	  9.2388	0	34.6286	0	26.736	0	220.1	0	76.5	0	26.68	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   181.32	0	  9.7616	0	34.7063	0	26.715	0	218.2	0	76.7	0	25.58	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   171.10	0	 10.1714	0	34.7538	0	26.686	0	213.9	0	75.9	0	25.43	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   161.69	0	 10.5734	0	34.8098	0	26.664	0	209.8	0	75.1	0	25.26	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   151.21	0	 11.0118	0	34.8830	0	26.649	0	203.2	0	73.5	0	25.10	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   141.55	0	 11.0053	0	34.8519	0	26.624	0	202.8	0	73.3	0	23.75	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   130.93	0	 11.1372	0	34.8399	0	26.59	0	201.8	0	73.2	0	24.63	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   121.50	0	 10.9922	0	34.7858	0	26.571	0	200.6	0	72.5	0	25.96	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   110.98	0	 10.9750	0	34.7423	0	26.537	0	199.1	0	71.9	0	24.67	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		   100.90	0	 11.2183	0	34.7666	0	26.514	0	196.8	0	71.5	0	24.09	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		    95.85	0	 11.3261	0	34.7771	0	26.504	0	195.8	0	71.3	0	24.19	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		    90.99	0	 11.4564	0	34.7850	0	26.487	0	195.0	0	71.2	0	23.88	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		    85.93	0	 11.5302	0	34.7905	0	26.478	0	194.1	0	71.0	0	23.93	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		    81.32	0	 11.5731	0	34.7970	0	26.476	0	193.7	0	70.9	0	23.84	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		    76.07	0	 11.6498	0	34.7926	0	26.458	0	193.5	0	70.9	0	24.27	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		    71.13	0	 11.8971	0	34.6987	0	26.334	0	194.0	0	71.4	0	22.80	0
5426DRAKEPASS	 248	C	05/15/2012	22:25	312.642	-46.594		    66.24	0	 11.9818	0	34.5561	0	26.198	0	225.4	0	83.1	0	14.83	0
