//0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		704.00	0	4.8040	0	34.4170	0	27.236	0	190.6	0	59.8	0		8	0.02	0	0.000149	0	1.97	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		702.00	0	4.8010	0	34.4160	0	27.235	0	190.9	0	59.9	0	32.00	0	0.02	0	0.000146	0	2.03	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		700.00	0	4.8060	0	34.4130	0	27.232	0	191.2	0	60.0	0		8	0.02	0	0.000147	0	1.99	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		698.00	0	4.8090	0	34.4110	0	27.230	0	191.8	0	60.2	0		8	0.02	0	0.000147	0	1.95	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		696.00	0	4.8120	0	34.4100	0	27.229	0	192.3	0	60.4	0		8	0.02	0	0.000165	0	2.01	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		694.00	0	4.8280	0	34.4090	0	27.226	0	192.6	0	60.5	0		8	0.02	0	0.000151	0	1.95	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		692.00	0	4.8410	0	34.4070	0	27.223	0	193.0	0	60.6	0		8	0.02	0	0.000150	0	1.98	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		690.00	0	4.8560	0	34.4060	0	27.221	0	193.4	0	60.8	0		8	0.01	0	0.000152	0	1.97	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		688.00	0	4.8600	0	34.4060	0	27.220	0	193.8	0	60.9	0		8	0.02	0	0.000148	0	1.97	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		686.00	0	4.8700	0	34.4060	0	27.219	0	194.0	0	61.0	0		8	0.02	0	0.000147	0	1.94	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		684.00	0	4.8830	0	34.4050	0	27.217	0	194.2	0	61.1	0		8	0.01	0	0.000147	0	1.95	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		682.00	0	4.8860	0	34.4050	0	27.217	0	194.4	0	61.1	0		8	0.02	0	0.000154	0	1.97	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		680.00	0	4.8960	0	34.4060	0	27.216	0	194.4	0	61.2	0		8	0.01	0	0.000150	0	1.94	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		678.00	0	4.9200	0	34.4050	0	27.213	0	194.5	0	61.2	0		8	0.01	0	0.000146	0	1.98	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		676.00	0	4.9310	0	34.4040	0	27.211	0	194.8	0	61.3	0		8	0.01	0	0.000149	0	1.96	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		674.00	0	4.9370	0	34.4040	0	27.210	0	195.1	0	61.4	0		8	0.01	0	0.000149	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		672.00	0	4.9450	0	34.4040	0	27.209	0	195.4	0	61.5	0		8	0.02	0	0.000148	0	1.96	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		670.00	0	4.9460	0	34.4040	0	27.209	0	195.6	0	61.6	0		8	0.01	0	0.000164	0	1.93	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		668.00	0	4.9450	0	34.4030	0	27.208	0	195.6	0	61.6	0		8	0.02	0	0.000150	0	1.96	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		666.00	0	4.9450	0	34.4020	0	27.208	0	195.9	0	61.7	0		8	0.01	0	0.000146	0	1.95	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		664.00	0	4.9760	0	34.4030	0	27.205	0	196.0	0	61.8	0		8	0.02	0	0.000154	0	1.95	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		662.00	0	4.9980	0	34.4040	0	27.203	0	196.0	0	61.8	0		8	0.01	0	0.000215	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		660.00	0	5.0020	0	34.4030	0	27.202	0	196.1	0	61.8	0		8	0.02	0	0.000149	0	1.96	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		658.00	0	5.0130	0	34.4020	0	27.200	0	196.3	0	61.9	0		8	0.02	0	0.000154	0	1.94	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		656.00	0	5.0650	0	34.4020	0	27.194	0	196.5	0	62.1	0		8	0.01	0	0.000156	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		654.00	0	5.1020	0	34.4050	0	27.192	0	196.6	0	62.1	0		8	0.01	0	0.000153	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		652.00	0	5.1200	0	34.4050	0	27.190	0	196.7	0	62.2	0		8	0.02	0	0.000152	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		650.00	0	5.1310	0	34.4020	0	27.186	0	196.9	0	62.3	0	30.90	0	0.02	0	0.000149	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		648.00	0	5.1400	0	34.4010	0	27.184	0	197.6	0	62.5	0		8	0.01	0	0.000150	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		646.00	0	5.1600	0	34.4020	0	27.183	0	198.0	0	62.7	0		8	0.02	0	0.000158	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		644.00	0	5.1800	0	34.4020	0	27.180	0	198.2	0	62.8	0		8	0.01	0	0.000152	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		642.00	0	5.2030	0	34.4030	0	27.178	0	198.3	0	62.8	0		8	0.01	0	0.000172	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		640.00	0	5.2290	0	34.4050	0	27.177	0	198.2	0	62.8	0		8	0.01	0	0.000153	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		638.00	0	5.2370	0	34.4050	0	27.176	0	198.3	0	62.9	0		8	0.02	0	0.000159	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		636.00	0	5.2570	0	34.4050	0	27.174	0	198.5	0	63.0	0		8	0.02	0	0.000150	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		634.00	0	5.2820	0	34.4060	0	27.171	0	198.6	0	63.0	0		8	0.02	0	0.000153	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		632.00	0	5.3100	0	34.4070	0	27.169	0	198.6	0	63.1	0		8	0.01	0	0.000150	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		630.00	0	5.3160	0	34.4070	0	27.168	0	198.7	0	63.1	0		8	0.01	0	0.000151	0	1.92	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		628.00	0	5.3200	0	34.4080	0	27.169	0	198.8	0	63.1	0		8	0.02	0	0.000153	0	1.93	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		626.00	0	5.3280	0	34.4080	0	27.168	0	198.8	0	63.2	0		8	0.02	0	0.000169	0	1.87	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		624.00	0	5.3370	0	34.4080	0	27.167	0	198.8	0	63.2	0		8	0.02	0	0.000155	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		622.00	0	5.3620	0	34.4090	0	27.164	0	198.8	0	63.2	0		8	0.02	0	0.000154	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		620.00	0	5.3910	0	34.4100	0	27.162	0	198.8	0	63.3	0		8	0.01	0	0.000159	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		618.00	0	5.4120	0	34.4110	0	27.160	0	198.8	0	63.3	0		8	0.02	0	0.000155	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		616.00	0	5.4190	0	34.4120	0	27.160	0	198.9	0	63.3	0		8	0.02	0	0.000157	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		614.00	0	5.4250	0	34.4120	0	27.159	0	198.9	0	63.4	0		8	0.01	0	0.000158	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		612.00	0	5.4470	0	34.4130	0	27.157	0	198.9	0	63.4	0		8	0.02	0	0.000157	0	1.93	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		610.00	0	5.4700	0	34.4130	0	27.155	0	198.9	0	63.4	0		8	0.02	0	0.000153	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		608.00	0	5.5020	0	34.4140	0	27.151	0	198.9	0	63.5	0		8	0.02	0	0.000154	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		606.00	0	5.5360	0	34.4140	0	27.147	0	199.1	0	63.6	0		8	0.01	0	0.000160	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		604.00	0	5.5410	0	34.4150	0	27.148	0	199.3	0	63.7	0		8	0.02	0	0.000151	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		602.00	0	5.5410	0	34.4150	0	27.148	0	199.5	0	63.7	0		8	0.01	0	0.000155	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		600.00	0	5.5420	0	34.4150	0	27.147	0	199.6	0	63.8	0	29.80	0	0.02	0	0.000156	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		598.00	0	5.5410	0	34.4150	0	27.148	0	199.7	0	63.8	0		8	0.02	0	0.000157	0	1.91	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		596.00	0	5.5410	0	34.4140	0	27.147	0	199.8	0	63.8	0		8	0.02	0	0.000154	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		594.00	0	5.5410	0	34.4140	0	27.147	0	199.9	0	63.8	0		8	0.01	0	0.000158	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		592.00	0	5.5480	0	34.4140	0	27.146	0	200.0	0	63.9	0		8	0.01	0	0.000157	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		590.00	0	5.5600	0	34.4140	0	27.144	0	200.0	0	63.9	0		8	0.01	0	0.000157	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		588.00	0	5.5800	0	34.4130	0	27.141	0	200.2	0	64.0	0		8	0.01	0	0.000154	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		586.00	0	5.5970	0	34.4140	0	27.140	0	200.5	0	64.1	0		8	0.01	0	0.000162	0	1.87	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		584.00	0	5.6120	0	34.4160	0	27.140	0	200.5	0	64.2	0		8	0.01	0	0.000155	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		582.00	0	5.6290	0	34.4170	0	27.138	0	200.4	0	64.1	0		8	0.01	0	0.000161	0	1.87	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		580.00	0	5.6530	0	34.4190	0	27.137	0	200.2	0	64.1	0		8	0.01	0	0.000165	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		578.00	0	5.6620	0	34.4200	0	27.137	0	200.0	0	64.1	0		8	0.01	0	0.000155	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		576.00	0	5.6960	0	34.4210	0	27.133	0	199.8	0	64.1	0		8	0.01	0	0.000172	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		574.00	0	5.7240	0	34.4220	0	27.131	0	199.9	0	64.1	0		8	0.02	0	0.000154	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		572.00	0	5.7360	0	34.4230	0	27.130	0	199.9	0	64.2	0		8	0.01	0	0.000176	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		570.00	0	5.7500	0	34.4230	0	27.128	0	200.2	0	64.3	0		8	0.02	0	0.000154	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		568.00	0	5.7590	0	34.4230	0	27.127	0	200.2	0	64.3	0		8	0.01	0	0.000157	0	1.90	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		566.00	0	5.7770	0	34.4230	0	27.125	0	200.3	0	64.3	0		8	0.02	0	0.000155	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		564.00	0	5.7870	0	34.4240	0	27.124	0	200.4	0	64.4	0		8	0.01	0	0.000153	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		562.00	0	5.8120	0	34.4250	0	27.122	0	200.5	0	64.5	0		8	0.01	0	0.000153	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		560.00	0	5.8270	0	34.4260	0	27.121	0	200.5	0	64.5	0		8	0.02	0	0.000155	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		558.00	0	5.8410	0	34.4270	0	27.120	0	200.5	0	64.5	0		8	0.02	0	0.000156	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		556.00	0	5.8730	0	34.4270	0	27.116	0	200.5	0	64.6	0		8	0.01	0	0.000155	0	1.89	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		554.00	0	5.8870	0	34.4270	0	27.114	0	200.6	0	64.6	0		8	0.02	0	0.000161	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		552.00	0	5.8990	0	34.4280	0	27.114	0	200.9	0	64.7	0		8	0.02	0	0.000153	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		550.00	0	5.9140	0	34.4280	0	27.112	0	201.0	0	64.8	0	29.00	0	0.01	0	0.000161	0	1.85	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		548.00	0	5.9420	0	34.4290	0	27.109	0	201.0	0	64.8	0		8	0.02	0	0.000155	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		546.00	0	5.9630	0	34.4300	0	27.107	0	201.0	0	64.9	0		8	0.02	0	0.000154	0	1.87	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		544.00	0	5.9900	0	34.4320	0	27.105	0	201.1	0	64.9	0		8	0.02	0	0.000167	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		542.00	0	6.0010	0	34.4320	0	27.104	0	201.2	0	65.0	0		8	0.02	0	0.000157	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		540.00	0	6.0050	0	34.4330	0	27.104	0	201.2	0	65.0	0		8	0.01	0	0.000155	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		538.00	0	6.0220	0	34.4330	0	27.102	0	201.3	0	65.0	0		8	0.01	0	0.000160	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		536.00	0	6.0460	0	34.4350	0	27.100	0	201.3	0	65.1	0		8	0.02	0	0.000154	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		533.90	0	6.0580	0	34.4350	0	27.099	0	201.3	0	65.1	0		8	0.02	0	0.000157	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		532.00	0	6.0830	0	34.4360	0	27.097	0	201.3	0	65.1	0		8	0.02	0	0.000157	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		530.00	0	6.1140	0	34.4380	0	27.094	0	201.3	0	65.2	0		8	0.01	0	0.000157	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		528.00	0	6.1350	0	34.4390	0	27.092	0	201.2	0	65.2	0		8	0.01	0	0.000159	0	1.86	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		526.00	0	6.1390	0	34.4400	0	27.093	0	201.4	0	65.2	0		8	0.01	0	0.000155	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		523.90	0	6.1540	0	34.4410	0	27.091	0	201.4	0	65.3	0		8	0.01	0	0.000177	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		522.00	0	6.1720	0	34.4420	0	27.090	0	201.4	0	65.3	0		8	0.02	0	0.000162	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		520.00	0	6.1910	0	34.4430	0	27.088	0	201.4	0	65.3	0		8	0.01	0	0.000170	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		518.00	0	6.2170	0	34.4440	0	27.086	0	201.3	0	65.3	0		8	0.01	0	0.000162	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		516.00	0	6.2300	0	34.4450	0	27.085	0	201.4	0	65.4	0		8	0.02	0	0.000161	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		514.00	0	6.2450	0	34.4460	0	27.084	0	201.4	0	65.4	0		8	0.01	0	0.000154	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		512.00	0	6.2860	0	34.4480	0	27.080	0	201.3	0	65.4	0		8	0.01	0	0.000160	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		510.00	0	6.3150	0	34.4500	0	27.078	0	201.1	0	65.4	0		8	0.01	0	0.000154	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		508.00	0	6.3360	0	34.4510	0	27.076	0	201.1	0	65.5	0		8	0.01	0	0.000155	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		506.00	0	6.3510	0	34.4520	0	27.075	0	201.3	0	65.5	0		8	0.01	0	0.000158	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		504.00	0	6.4000	0	34.4550	0	27.070	0	201.1	0	65.6	0		8	0.01	0	0.000155	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		502.00	0	6.4440	0	34.4580	0	27.067	0	201.1	0	65.6	0		8	0.00	0	0.000164	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		500.00	0	6.4710	0	34.4600	0	27.065	0	201.0	0	65.6	0	27.80	0	0.02	0	0.000159	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		498.00	0	6.5030	0	34.4620	0	27.062	0	201.0	0	65.7	0		8	0.01	0	0.000162	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		496.00	0	6.5130	0	34.4630	0	27.062	0	200.9	0	65.7	0		8	0.01	0	0.000158	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		494.00	0	6.5420	0	34.4650	0	27.060	0	200.9	0	65.7	0		8	0.01	0	0.000157	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		492.00	0	6.5660	0	34.4670	0	27.058	0	200.8	0	65.7	0		8	0.01	0	0.000159	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		490.00	0	6.5790	0	34.4680	0	27.057	0	200.8	0	65.7	0		8	0.01	0	0.000177	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		488.00	0	6.6070	0	34.4700	0	27.055	0	200.7	0	65.7	0		8	0.01	0	0.000160	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		486.00	0	6.6150	0	34.4700	0	27.054	0	200.7	0	65.8	0		8	0.01	0	0.000155	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		484.00	0	6.6110	0	34.4680	0	27.053	0	201.0	0	65.8	0		8	0.01	0	0.000170	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		482.00	0	6.6010	0	34.4640	0	27.051	0	201.5	0	66.0	0		8	0.01	0	0.000157	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		480.00	0	6.6170	0	34.4650	0	27.050	0	202.0	0	66.2	0		8	0.01	0	0.000159	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		478.00	0	6.6340	0	34.4660	0	27.048	0	202.2	0	66.3	0		8	0.01	0	0.000155	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		476.00	0	6.6600	0	34.4680	0	27.046	0	202.2	0	66.3	0		8	0.01	0	0.000159	0	1.82	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		474.00	0	6.7270	0	34.4760	0	27.043	0	202.0	0	66.3	0		8	0.01	0	0.000155	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		472.00	0	6.7850	0	34.4820	0	27.040	0	201.1	0	66.2	0		8	0.01	0	0.000160	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		470.00	0	6.8140	0	34.4830	0	27.037	0	200.7	0	66.1	0		8	0.01	0	0.000156	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		468.00	0	6.8270	0	34.4820	0	27.035	0	200.8	0	66.1	0		8	0.01	0	0.000160	0	1.77	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		466.00	0	6.8700	0	34.4850	0	27.031	0	201.0	0	66.2	0		8	0.01	0	0.000159	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		464.00	0	6.8960	0	34.4870	0	27.029	0	201.1	0	66.3	0		8	0.01	0	0.000161	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		462.00	0	6.9080	0	34.4890	0	27.029	0	201.2	0	66.4	0		8	0.01	0	0.000164	0	1.83	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		460.00	0	6.9230	0	34.4900	0	27.028	0	201.1	0	66.4	0		8	0.01	0	0.000160	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		458.00	0	6.9350	0	34.4920	0	27.028	0	201.1	0	66.4	0		8	0.01	0	0.000160	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		456.00	0	6.9660	0	34.4940	0	27.025	0	201.0	0	66.4	0		8	0.01	0	0.000171	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		454.00	0	7.0140	0	34.4990	0	27.022	0	200.8	0	66.4	0		8	0.02	0	0.000155	0	1.84	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		452.00	0	7.0480	0	34.5030	0	27.021	0	200.5	0	66.4	0		8	0.02	0	0.000159	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		450.00	0	7.1020	0	34.5080	0	27.017	0	200.1	0	66.3	0	26.50	0	0.01	0	0.000164	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		448.00	0	7.1240	0	34.5100	0	27.016	0	199.8	0	66.3	0		8	0.01	0	0.000157	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		446.00	0	7.1380	0	34.5110	0	27.015	0	199.8	0	66.3	0		8	0.01	0	0.000158	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		444.00	0	7.1620	0	34.5100	0	27.010	0	200.1	0	66.4	0		8	0.02	0	0.000199	0	1.75	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		442.00	0	7.1680	0	34.5100	0	27.010	0	200.5	0	66.5	0		8	0.02	0	0.000160	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		440.00	0	7.1980	0	34.5120	0	27.007	0	200.7	0	66.6	0		8	0.01	0	0.000160	0	1.77	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		438.00	0	7.2430	0	34.5160	0	27.004	0	200.6	0	66.7	0		8	0.01	0	0.000181	0	1.81	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		436.00	0	7.2850	0	34.5190	0	27.000	0	200.7	0	66.8	0		8	0.02	0	0.000159	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		434.00	0	7.3000	0	34.5210	0	27.000	0	200.7	0	66.8	0		8	0.01	0	0.000157	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		432.00	0	7.3250	0	34.5210	0	26.996	0	200.8	0	66.9	0		8	0.02	0	0.000161	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		430.00	0	7.3590	0	34.5230	0	26.993	0	201.1	0	67.1	0		8	0.01	0	0.000157	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		428.00	0	7.3970	0	34.5270	0	26.991	0	201.3	0	67.2	0		8	0.01	0	0.000156	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		426.00	0	7.4640	0	34.5320	0	26.985	0	201.2	0	67.2	0		8	0.01	0	0.000178	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		424.00	0	7.4820	0	34.5340	0	26.984	0	201.3	0	67.3	0		8	0.01	0	0.000164	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		422.00	0	7.4900	0	34.5350	0	26.984	0	201.5	0	67.4	0		8	0.01	0	0.000157	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		420.00	0	7.5640	0	34.5420	0	26.978	0	201.3	0	67.4	0		8	0.01	0	0.000160	0	1.74	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		418.00	0	7.6030	0	34.5460	0	26.976	0	200.9	0	67.3	0		8	0.01	0	0.000158	0	1.75	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		416.00	0	7.6050	0	34.5470	0	26.976	0	200.9	0	67.4	0		8	0.01	0	0.000160	0	1.79	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		414.00	0	7.6210	0	34.5490	0	26.976	0	200.8	0	67.4	0		8	0.01	0	0.000185	0	1.78	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		412.00	0	7.6390	0	34.5500	0	26.974	0	200.9	0	67.4	0		8	0.01	0	0.000159	0	1.77	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		410.00	0	7.6470	0	34.5510	0	26.973	0	200.9	0	67.4	0		8	0.01	0	0.000159	0	1.80	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		408.00	0	7.6570	0	34.5520	0	26.973	0	201.0	0	67.5	0		8	0.01	0	0.000157	0	1.75	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		406.00	0	7.6680	0	34.5530	0	26.972	0	201.0	0	67.5	0		8	0.01	0	0.000156	0	1.77	0
0037SoOcn	1	C	12/05/2014	21:51	11.352	-39.254		404.00	0	7.6790	0	34.5540	0	26.971	0	201.0	0	67.5	0		8	0.01	0	0.000157	0	1.77	0
